DATE,MLLW,OceanTemp,Salinity,SeaPressure,BlueCrabCatch,WaveDirection,AverageWavePeriod,DominantWavePeriod,WaveHeight,Gust,WindSpeed,WindDirection,Illum,PRCP,AvgDailyWind,Weekend,Attack
20140927,1.873,26.7,35.8,1020.9,87676,55,5.48,9.09,1.81,10.9,9.4,14,NM,0,43,Yes,N
20140928,1.555,26.6,35.8,1019.9,15227,68,5.4,9.09,1.21,8,6.7,2,NM,0,31,Yes,N
20140929,1.401,26.6,35.9,1015.2,186455,70,5.05,7.14,0.9,7.4,6.2,356,LQ,18,26,No,N
20140930,1.27,26.4,35.9,1011.3,145443,18,4.84,5,1.05,7.9,6.9,6,LQ,18,34,No,N
20141001,1.352,26.3,35.9,1014.4,45323,74,4.51,7.14,1.1,9.6,8.2,358,LQ,0,36,No,N
20141002,1.145,26.3,35.9,1019.1,28783,42,5.22,8.33,0.84,7.4,6.4,341,FQ,0,24,No,N
20141003,1.109,26.3,35.9,1017.6,170565,56,8.21,11.43,1.5,3.6,2.6,10,FQ,0,25,Yes,N
20141004,1.417,26,35.9,1005.3,121718,214,6.49,7.14,2.51,6.5,4.7,214,FQ,23,51,Yes,N
20141005,1.673,25.7,35.9,1015.2,26476,56,6.11,11.43,1.32,7.9,5.5,350,FM,0,28,Yes,N
20141006,1.365,25.8,35.9,1021.2,176846,74,7.34,10.81,0.81,0,0,168,FM,0,24,No,N
20141007,1.309,24.8,36.0175,1021.9,104501,65,5.48,10,0.71,0.8,0.4,229,NM,0,28,No,N
20141008,1.237,25.5,36,1017.4,81127,208,4.47,5.26,1.21,9.3,7.9,221,FM,0,55,No,N
20141009,1.325,25.5,36,1015.704,68593,101.4,5.455,,1.34,,6.299333333,200.331,FM,0,28,No,N
20141010,1.309,25.6,36,1020.5,86701,130,6.09,10,0.58,2.5,1.8,200.331,FM,0,22,Yes,N
20141011,1.155,25.5,35.9,1017.4,33629,127,4.09,10,0.79,7.7,6.9,200.331,FM,137,47,Yes,N
20141012,1.378,25.6,35.9,1020.8,5231,116,5.19,10,1.45,9.2,7.8,200.331,FM,46,43,Yes,N
20141013,0.971,25.4,36,1024.7,47645,75,6.08,9.09,1.74,6.3,3.8,200.331,FQ,112,55,No,N
20141014,0.617,25.4,36,1021,116545,141,4.97,5.26,1.73,12.8,10.4,200.331,FQ,0,77,No,N
20141015,0.545,25.4,36,1013.1,75327,159,5.77,7.14,2.77,14.5,12.2,200.331,FQ,411,77,No,N
20141016,0.768,25.5,35.8,1010.5,64548,119,5.73,7.69,1.5,5.4,3.4,200.331,FQ,0,41,No,N
20141017,0.784,25,35.8,1012.7,36003,133,7.92,12.9,1.86,5.7,4.1,200.331,LQ,0,39,Yes,N
20141018,0.866,24.9,35.8,1008.5,80061,119,6.87,13.79,1.87,6.3,5,200.331,LQ,0,39,Yes,N
20141019,1.348,24.4,35.8,1015.704,15156,101.4,5.455,,1.34,,6.299333333,200.331,LQ,23,38,Yes,N
20141020,0.971,24.6,35.9,1015.704,80904,101.4,5.455,,1.34,,6.299333333,200.331,LQ,0,24,No,N
20141021,0.912,24.5,35.8,1013,33233,54,4.39,10.81,0.83,7.8,5.7,200.331,NM,33,30,No,N
20141022,1.276,23.9,35.8,1010.9,40315,279,4.22,4.55,1.47,13.3,11.2,200.331,NM,0,64,No,N
20141023,1.64,23.8,35.9,1012.7,45047,261,5.17,5.88,2.13,14.7,11.4,200.331,NM,0,51,No,N
20141024,1.486,23.5,35.9,1015.704,10636,101.4,5.455,,1.34,,6.299333333,200.331,NM,0,34,Yes,N
20141025,1.257,23.9,36,1015.704,17094,101.4,5.455,,1.34,,6.299333333,200.331,NM,0,24,Yes,N
20141026,1.44,23.8,36.1,1010.4,26934,223,4.2,4.55,1.34,11.4,9.5,312,NM,0,27,Yes,N
20141027,1.083,23.4,36,1019.8,44880,62,6.77,8.33,1.06,3.7,2.1,359,NM,0,21,No,N
20141028,0.951,24.8,36.0175,1022.1,11428,47,6.22,8.33,0.59,4.2,3.4,202,LQ,0,18,No,N
20141029,0.869,24.8,36.0175,1017.4,14132,214,4.23,4.76,1.28,10.1,8.6,250,LQ,0,41,No,N
20141030,0.919,23.5,35.9,1014.5,37600,356,4.62,5,1.34,10.7,8.8,7,LQ,0,50,No,N
20141031,1.152,23.1,35.9,1008.2,17685,7,5.28,6.25,1.96,14.6,12.1,6,LQ,36,48,Yes,N
20141101,1.283,22.9,35.9,1020.145667,29522,44,5.66,9.09,1.23,8.2,5.9,336,FQ,46,47,Yes,N
20141102,2.175,22.4,36,1020.145667,15677,298,6.33,6.25,2.8,16.1,13.1,311,FQ,0,72,Yes,N
20141103,1.411,21.6,36,1020.145667,17739,109.7,5.478366667,,1.62,,7.985333333,188.412,FQ,0,35,No,N
20141104,0.961,21.5,36,1020.145667,44499,80,4.89,10.81,1.05,8.5,7.4,246,FM,0,35,No,N
20141105,0.591,21.5,36,1020.145667,10830,220,3.78,4.35,1.03,8.7,7,250,FM,0,32,No,N
20141106,0.627,21.6,36.1,1020.145667,6190,223,3.88,5,0.93,12,10.2,219,FM,8,55,No,N
20141107,1.243,21.6,36.1,1020.145667,12120,309,4.73,4.55,1.57,12,9.6,321,NM,0,44,Yes,N
20141108,0.886,21.3,36.1,1020.145667,18445,56,6.41,9.09,1.38,6.3,4.2,3,FM,0,21,Yes,N
20141109,0.846,21.1,36.1,1020.145667,12810,92,5.72,8.33,0.98,6.6,5.3,335,FM,61,17,Yes,N
20141110,0.86,20.9,36.1,1020.145667,24738,97,4.96,7.69,1.12,9.3,7.5,40,FM,0,26,No,N
20141111,0.863,21.9,36.1,1020.145667,18594,98,5.85,7.14,2.14,8.4,7,125,FM,391,26,No,N
20141112,0.843,21.9,36.1,1020.145667,15369,86,5.13,6.67,1.14,7.1,6,332,FQ,0,26,No,N
20141113,1.05,21.6,36.1,1020.145667,14182,64,5.65,8.33,1.33,9.3,8,341,FQ,18,31,No,N
20141114,1.526,20.7,36.1,1020.145667,14312,23,4.98,7.69,1.83,14.5,11.9,347,FQ,18,42,Yes,N
20141115,1.178,20.5,36.1,1020.145667,15806,59,4.84,9.09,1.34,10.3,7.8,351,FQ,0,33,Yes,N
20141116,0.43,20.2,36.2,1020.145667,4156,73,5.53,9.09,0.92,6.7,4.4,177,LQ,89,34,Yes,N
20141117,0.413,20.3,36.2,1020.145667,5015,176,5.75,8.33,1.97,10.8,9.4,188,LQ,30,55,No,N
20141118,1.198,19.9,36.2,1020.145667,11595,292,4.84,4.76,1.74,11.3,8.6,309,LQ,0,51,No,N
20141119,0.794,19.5,36.2,1020.145667,6905,46,5.31,9.09,1.16,9.3,6.6,322,LQ,0,38,No,N
20141120,0.499,19.2,36.2,1020.145667,8980,223,4.3,5.26,1.17,11.7,8.8,257,NM,0,53,No,N
20141121,0.505,20.3,36.1,1020.145667,6417,109.7,5.478366667,,1.62,,7.985333333,188.412,NM,0,43,Yes,N
20141122,0.495,19.9,36.2,1020.145667,5602,47,5.63,8.33,1,4.3,2.5,17,NM,0,24,Yes,N
20141123,0.318,20.3,36.2,1020.145667,3404,96,4.36,9.09,0.79,7,6,158,NM,41,55,Yes,N
20141124,0.83,19,36.1,1020.145667,8538,138,6.35,9.09,2.88,12.7,10.1,207,NM,168,62,No,N
20141125,0.83,19.6,36.1,1020.145667,9551,119,5.8,9.09,1.64,9.4,7.9,284,NM,36,24,No,N
20141126,0.85,20.4,36.1,1020.145667,3805,165,6.72,7.69,3.82,15.4,12.6,180,NM,180,66,No,N
20141127,1.007,18.7,36,1020.145667,3155,157,6.55,8.33,1.51,8.1,5.6,239,LQ,0,33,No,N
20141128,1.512,18.6,36,1020.145667,5943,109.7,5.478366667,,1.62,,7.985333333,188.412,LQ,0,35,Yes,N
20141129,0.735,18.6,36.1,1020.145667,2670,83,7,10,1.04,5,2.3,296,LQ,0,18,Yes,N
20141130,0.531,18.4,36,1020.145667,2679,109.7,5.478366667,,1.62,,7.985333333,188.412,FQ,0,43,Yes,N
20141201,0.522,17.1,35.6,1028.5,4095,198,4.13,5.26,1.04,10.1,8.9,247,FQ,0,38,No,N
20141202,0.463,16,35.4,1029.4,4240,352,4.6,5,0.9,8,6,11,FQ,0,31,No,N
20141203,0.686,16.2,35.4,1025.1,1416,92,7.5,9.09,1.29,0,0,168,FM,0,17,No,N
20141204,0.656,17.7,35.9,1026.9,1234,16,5.15,5.88,1.9,13.2,11.1,7,FM,0,42,No,N
20141205,0.843,16.7,35.9,1029.2,3429,115,5.45,9.09,1.45,3.8,1,83,FM,0,38,Yes,N
20141206,0.722,22.6,36.2,1022.7,3569,111,5.13,8.33,1.3,4.8,0.9,161,NM,124,20,Yes,N
20141207,1.752,20.3,36.1,1020.8,1597,22,6.42,8.33,3.42,17.2,12.3,348,FM,33,69,Yes,N
20141208,1.529,19.1,36.1,1022.4,5317,70,8.91,14.81,5.62,99,7.461333333,227.376,FM,119,62,No,N
20141209,2.087,16.2,35.8,1011.4,1396,71,7.65,12.12,3.06,99,7.461333333,227.376,FM,8,44,No,N
20141210,2.234,16,35.9,1019.524,2633,119.9,5.333,,1.61,,7.461333333,227.376,FM,5,52,No,N
20141211,1.594,18.6,36.2,1019.524,3864,119.9,5.333,,1.61,,7.461333333,227.376,FM,0,51,No,N
20141212,1.289,18.4,36.2,1020.8,6906,120,4.67,12.12,1.18,99,7.461333333,227.376,FQ,0,34,Yes,N
20141213,0.899,16.9,36,1019.6,3277,12,5.23,5.88,1.4,99,7.461333333,227.376,FQ,0,19,Yes,N
20141214,0.577,16.1,36,1016.7,,16,4.89,5,1.25,99,7.461333333,227.376,FQ,0,23,Yes,N
20141215,0.673,16.1,36,1020.6,5872,35,5.01,8.33,0.86,99,7.461333333,227.376,FQ,0,21,No,N
20141216,0.522,15.4,36,1017.6,4564,95,4.29,10.81,0.74,99,7.461333333,227.376,LQ,23,32,No,N
20141217,0.659,16.3,36.1,1018.8,4723,182,4.6,7.69,1.22,99,7.461333333,227.376,LQ,0,30,No,N
20141218,0.623,16.7,36.1,1021.3,460,360,4.12,4.55,0.94,99,7.461333333,227.376,LQ,0,21,No,N
20141219,0.728,18,36.3,1019.524,6009,119.9,5.333,,1.61,,7.461333333,227.376,NM,0,20,Yes,N
20141220,0.715,16.8,36.2,1024.7,2493,56,4.72,7.14,0.94,99,7.461333333,227.376,NM,5,26,Yes,N
20141221,0.604,16.8,36.3,1025.5,1472,7,4.23,4.76,1.17,99,7.461333333,227.376,NM,3,41,Yes,N
20141222,0.735,16.6,36.2,1016.2,4234,138,6.01,7.14,3.08,99,7.461333333,227.376,NM,119,38,No,N
20141223,0.981,16.8,36.3,1018,995,79,6.18,7.14,1.18,99,7.461333333,227.376,NM,10,26,No,N
20141224,1.066,18,36.2,1012.5,2625,202,5.44,6.25,2.23,99,7.461333333,227.376,NM,114,52,No,N
20141225,1.476,16.4,36.2,1014.9,2222,190,5.42,8.33,2.28,99,7.461333333,227.376,NM,3,38,No,N
20141226,1.066,15.8,36.2,1027.4,2686,149,5.96,7.69,0.87,99,7.461333333,227.376,LQ,0,18,Yes,N
20141227,0.883,15.8,36.2,1027.6,1315,78,7.96,16,0.81,99,7.461333333,227.376,LQ,0,16,Yes,N
20141228,0.512,14.6,36.1,1018.7,335,128,4.53,13.79,1.25,99,7.461333333,227.376,LQ,0,22,Yes,N
20141229,0.748,15.2,36.1,1018.6,2687,341,4.69,4.35,1.13,99,7.461333333,227.376,FQ,38,38,No,N
20141230,1.129,13.8,36,1021.3,1295,26,5.73,7.69,2.33,99,7.461333333,227.376,FQ,18,62,No,N
20141231,0.948,14.9,36.1,1029.1,,52,5.56,9.09,1.8,99,7.461333333,227.376,FQ,0,34,No,N
20150101,-0.056,13.8,36.1,1028,615,317,3.93,3.57,0.89,99,8.43125,248.2335,FQ,0,37,No,N
20150102,-0.24,14,36,1025.9,1571,228,4.11,4.76,1.26,99,8.43125,248.2335,FM,0,29,Yes,N
20150103,-0.335,14.5,36,1028.5,1094,35,4.42,5.26,0.82,99,8.43125,248.2335,FM,211,49,Yes,N
20150104,-0.24,13.6,35.4,1020.8,483,194,5.33,7.14,2.36,99,8.43125,248.2335,FM,3,72,Yes,N
20150105,0.272,15.5,36.11375,1023.1,36,175,5,7.69,1.81,99,8.43125,248.2335,NM,0,45,No,N
20150106,0,15.6,35.6,1026.9,347,71,6.57,8.33,0.97,99,8.43125,248.2335,FM,0,21,No,N
20150107,0.469,17.5,36.2,1017.7,49,136,4.37,10,0.97,99,8.43125,248.2335,FM,0,42,No,N
20150108,0.315,15.6,35.9,1033.4,576,38,5.92,9.09,2.39,99,8.43125,248.2335,FM,0,38,No,N
20150109,0.095,18.7,36.4,1024.5,,58,5.69,10,0.97,99,8.43125,248.2335,FM,0,31,Yes,N
20150110,-0.144,18.7,36.4,1030.3,300,350,4.87,5.56,1.17,99,8.43125,248.2335,FM,0,33,Yes,N
20150111,-0.623,19.7,36.4,1037.3,,52,5.58,8.33,1.3,99,8.43125,248.2335,FQ,0,32,Yes,N
20150112,-0.6,20.5,36.4,1027.1,,182,4.93,4.76,1.48,99,8.43125,248.2335,FQ,277,36,No,N
20150113,-0.131,20.2,36.4,1023,271,11,5.51,6.67,2.07,99,8.43125,248.2335,FQ,5,54,No,N
20150114,0.459,15.5,36.11375,1018.7,226,36,6.17,11.43,2.71,99,8.43125,248.2335,FQ,18,42,No,N
20150115,0.177,15.5,36.11375,1021.2,643,46,5.92,9.09,2.17,99,8.43125,248.2335,LQ,0,27,No,N
20150116,0.049,15.5,36.11375,1016.6,631,74,6.39,10.81,1.44,99,8.43125,248.2335,LQ,0,27,Yes,N
20150117,-0.308,15.5,36.11375,1026.6,1336,5,5.71,5.88,1.73,99,8.43125,248.2335,LQ,0,44,Yes,N
20150118,-0.669,15.5,36.11375,1017.7,345,170,4.89,5,1.76,99,8.43125,248.2335,NM,140,64,Yes,N
20150119,0.285,15.5,36.11375,1016.6,,250,4.68,4.35,1.55,99,8.43125,248.2335,NM,0,35,No,N
20150120,0.059,15.5,36.11375,1014.4,485,233,4.31,5.26,1.41,99,8.43125,248.2335,NM,0,52,No,N
20150121,0.21,15.5,36.11375,1016,459,127,4.95,10,0.89,99,8.43125,248.2335,NM,0,24,No,N
20150122,0.427,15.5,36.11375,1023.8,,23,5.49,7.14,1.19,8.5,6.9,352,NM,0,28,No,N
20150123,0.253,15.5,36.11375,1026.1,878,18,5.71,5.56,1.32,9,7.2,36,NM,74,54,Yes,N
20150124,1.198,15.5,36.11375,997.3,953,182,8.32,10,5.66,13,10.4,251,LQ,434,72,Yes,N
20150125,0.63,15.5,36.11375,1013.1,,164,5.49,10,2.09,12,8.8,320,LQ,0,38,Yes,N
20150126,0.39,15.5,36.11375,1005.3,178,79,4.52,8.33,0.98,7.2,4.4,285,LQ,0,27,No,N
20150127,0.856,15.5,36.11375,1004.5,332,25,6.14,10,2.22,13.7,11,333,LQ,8,47,No,N
20150128,0.866,15.5,36.11375,1017.8,139,48,7.41,12.12,3.1,14.7,11.7,350,FQ,0,38,No,N
20150129,0.459,15.5,36.11375,1026.9,1609,34,7.03,10,1.96,8.8,6.6,354,FQ,3,28,No,N
20150130,0.679,15.5,36.11375,1012.7,2221,200,5.15,6.67,2.07,14.6,12,285,FQ,0,42,Yes,N
20150131,1.079,15.5,36.11375,1024,2136,324,4.93,5,2.11,17.1,14.5,333,FM,0,42,Yes,N
20150201,0.141,14.5,33.26233333,1026.5,3051,58,7.31,10.81,2.15,9.1,7.3,279,FM,0,26,Yes,N
20150202,0.246,14.5,33.26233333,1004.1,2038,199,5.73,8.33,3.07,18,14.6,224,FM,231,76,No,N
20150203,0.24,14.5,33.26233333,1025.9,14973,45,6.41,9.09,2.19,12.8,10.1,347,FM,0,35,No,N
20150204,-0.151,14.5,33.26233333,1028,2977,54,7.11,7.69,1.32,2.6,0.9,122,NM,20,23,No,N
20150205,0.18,14.5,33.26233333,1010,5761,98,4.73,6.67,1.54,14.3,12.4,326,FM,396,47,No,N
20150206,0.223,14.5,33.26233333,1027.6,3127,98,8.05,11.43,4.19,12.7,9.7,345,FM,0,33,Yes,N
20150207,-0.098,14.5,33.26233333,1017.755,3810,98,5.666,,1.93,,8.94775,218.32195,FM,0,48,Yes,N
20150208,-0.289,14.5,33.26233333,1017.755,1183,98,5.666,,1.93,,8.94775,218.32195,FM,0,75,Yes,N
20150209,-0.276,14.5,33.26233333,1017.755,1901,98,5.666,,1.93,,8.94775,218.32195,FQ,0,35,No,N
20150210,1.204,14.5,33.26233333,1017.755,4462,98,5.666,,1.93,,8.94775,218.32195,FQ,188,82,No,N
20150211,1.227,14.5,33.26233333,1017.755,350,98,5.666,,1.93,,8.94775,218.32195,FQ,0,50,No,N
20150212,0.486,14.5,33.26233333,1017.755,750,98,5.666,,1.93,,8.94775,218.32195,FQ,3,37,No,N
20150213,0.531,14.5,33.26233333,1017.755,665,98,5.666,,1.93,,8.94775,218.32195,LQ,0,31,Yes,N
20150214,0.105,14.5,33.26233333,1017.755,1373,98,5.666,,1.93,,8.94775,218.32195,LQ,0,60,Yes,N
20150215,1.407,14.5,33.26233333,1017.755,1264,98,5.666,,1.93,,8.94775,218.32195,LQ,0,75,Yes,N
20150216,-0.184,14.5,33.26233333,1017.755,820,98,5.666,,1.93,,8.94775,218.32195,LQ,36,39,No,N
20150217,0.43,14.5,33.26233333,1017.755,1344,98,5.666,,1.93,,8.94775,218.32195,NM,216,35,No,N
20150218,0.456,14.5,33.26233333,1017.755,2538,98,5.666,,1.93,,8.94775,218.32195,NM,5,38,No,N
20150219,0.666,14.5,33.26233333,1017.755,4342,98,5.666,,1.93,,8.94775,218.32195,NM,0,61,No,N
20150220,0.433,14.5,33.26233333,1017.755,936,98,5.666,,1.93,,8.94775,218.32195,NM,0,36,Yes,N
20150221,-0.213,14.5,33.26233333,1017.755,7603,98,5.666,,1.93,,8.94775,218.32195,NM,0,55,Yes,N
20150222,-0.285,14.5,33.26233333,1017.755,4052,98,5.666,,1.93,,8.94775,218.32195,NM,150,35,Yes,N
20150223,0.417,14.5,33.26233333,1017.755,3875,98,5.666,,1.93,,8.94775,218.32195,LQ,152,58,No,N
20150224,0.226,14.5,33.26233333,1017.755,2017,98,5.666,,1.93,,8.94775,218.32195,LQ,152,49,No,N
20150225,-0.095,14.5,33.26233333,1017.755,878,98,5.666,,1.93,,8.94775,218.32195,LQ,69,30,No,N
20150226,0.774,14.5,33.26233333,1017.755,4781,98,5.666,,1.93,,8.94775,218.32195,FQ,246,49,No,N
20150227,0.033,14.5,33.26233333,1017.755,7618,98,5.666,,1.93,,8.94775,218.32195,FQ,0,38,Yes,N
20150228,-0.036,14.5,33.26233333,1017.755,5432,98,5.666,,1.93,,8.94775,218.32195,FQ,0,55,Yes,N
20150301,-0.397,13.4,36.4,1015.899667,5034,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,13,38,Yes,N
20150302,-0.331,13.6,36.4,1015.899667,7526,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,0,38,No,N
20150303,-0.472,13.4,36.4,1015.899667,9329,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,3,42,No,N
20150304,-0.449,13.3,36.4,1015.899667,9053,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,3,52,No,N
20150305,-0.453,14.9,36.3,1015.899667,3175,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,61,65,No,N
20150306,0.154,14.6,36.3,1015.899667,10704,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,3,62,Yes,N
20150307,-0.098,13.8,36.3,1015.899667,8582,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,0,30,Yes,N
20150308,-0.341,14.5,36.3,1015.899667,6848,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,0,45,Yes,N
20150309,-0.433,14.8,36.2,1015.899667,3206,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,0,30,No,N
20150310,-0.394,15.5,36.2,1015.899667,5059,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,0,22,No,N
20150311,-0.404,15.3,36.1,1015.899667,25732,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,8,54,No,N
20150312,-0.023,16.2,36.2,1015.899667,20359,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,30,49,No,N
20150313,-0.472,13.3,36,1015.899667,24843,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,8,49,Yes,N
20150314,-0.538,16.7,36.3,1015.899667,34980,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,124,75,Yes,N
20150315,-0.164,17.7,36.4,1015.899667,30636,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,43,Yes,N
20150316,-0.44,17.9,36.3,1015.899667,7928,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,45,No,N
20150317,-0.312,14.6,35.4,1015.899667,42574,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,46,No,N
20150318,-0.046,16.1,35.9,1015.899667,18108,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,0,50,No,N
20150319,-0.377,17.7,36.4,1015.899667,32726,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,20,37,No,N
20150320,-0.272,17.5,36.4,1015.899667,37712,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,300,60,Yes,N
20150321,0.384,17.8,36.4,1015.899667,26997,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,0,28,Yes,N
20150322,0.404,18.6,36.4,1015.899667,27454,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,0,40,Yes,N
20150323,0.387,18.1,36.4,1015.899667,8638,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,15,55,No,N
20150324,0.2,17.3,36.4,1015.899667,53925,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,44,No,N
20150325,-0.039,18.8,36.4,1015.899667,12666,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,43,No,N
20150326,-0.512,18.3,36.4,1015.899667,4264,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,3,81,No,N
20150327,0.154,18.2,36.4,1015.899667,17584,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,46,56,Yes,N
20150328,0.262,18.1,36.4,1015.899667,20215,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,0,39,Yes,N
20150329,0.279,18,36.4,1015.899667,7988,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,0,38,Yes,N
20150330,-0.463,17.8,36.4,1015.899667,1136,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,13,52,No,N
20150331,-0.538,17.4,36.4,1015.899667,8272,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,0,50,No,N
20150401,-0.509,17.5,36.4,1016.63825,52158,104.2,5.48775,,1.59,,7.42,191.07775,FM,0,48,No,N
20150402,-0.404,17.5,36.4,1016.63825,18076,104.2,5.48775,,1.59,,7.42,191.07775,FM,0,37,No,N
20150403,-0.617,17.8,36.4,1016.63825,27196,104.2,5.48775,,1.59,,7.42,191.07775,NM,0,62,Yes,N
20150404,-0.026,17.7,36.3,1016.63825,28258,104.2,5.48775,,1.59,,7.42,191.07775,FM,119,60,Yes,N
20150405,-0.525,17.5,36.2,1016.63825,14089,104.2,5.48775,,1.59,,7.42,191.07775,FM,0,31,Yes,N
20150406,-0.472,17.4,36.1,1016.63825,7272,104.2,5.48775,,1.59,,7.42,191.07775,FM,0,25,No,N
20150407,-0.551,16.9,35.7,1025.2,43157,115,5.21,7.14,0.98,6.7,5.3,184,FM,0,26,No,N
20150408,-0.417,17.2,35.5,1020.8,21700,130,5.42,7.69,0.93,7.5,6.2,311,FM,0,18,No,N
20150409,-0.676,17.3,35.4,1024,16567,4,4.78,5,1.3,9.2,7.1,25,FM,64,28,No,N
20150410,-0.308,17.9,35.3,1019.8,18789,74,5.3,8.33,1.07,8.3,6.9,219,FQ,0,46,Yes,N
20150411,-0.499,17.6,35.1,1016.8,42584,197,4.76,5.56,1.49,11.9,9.8,29,FQ,86,41,Yes,N
20150412,-0.509,17.8,35.5,1026.3,24331,33,4.81,4.76,1.27,10.1,8.7,50,FQ,0,36,Yes,N
20150413,-0.617,18.3,35.9,1028.1,7501,78,5.03,9.09,0.93,6.2,5.1,94,LQ,0,37,No,N
20150414,-0.666,18.3,35.7,1016.63825,43798,104.2,5.48775,,1.59,,7.42,191.07775,LQ,155,51,No,N
20150415,-0.279,18.7,35.4,1018.8,32807,10,4.86,5.88,1.77,13.8,11.9,11,LQ,0,54,No,N
20150416,-0.427,19.1,35.7,1025.8,35855,34,6.76,10,2.56,14.6,11.9,100,NM,0,55,No,N
20150417,-0.272,22.5,36.3,1020.5,38446,80,6.6,8.33,2.12,7,5.6,146,NM,0,22,Yes,N
20150418,-0.144,22.5,36.2,1015.7,43676,88,7.15,9.09,1.49,5.6,4.5,25,NM,0,17,Yes,N
20150419,-0.236,22.5,36.2,1016.8,46456,83,6.29,12.9,1.16,8.3,6.6,79,NM,10,55,Yes,N
20150420,0.167,21.6,36.2,1009.2,30637,105,5.71,7.69,2.24,9.3,7.9,213,NM,10,66,No,N
20150421,0.269,20.1,35.9,1009.4,107737,192,5.14,7.14,2.04,11.3,8.9,297,NM,0,47,No,N
20150422,0.302,19.9,35.8,1012.8,81930,66,6.35,11.43,1.05,5.6,4.5,220,NM,0,54,No,N
20150423,-0.039,20.4,35.9,1011.6,97553,13,5.34,5.56,1.87,14.3,11.3,19,LQ,0,42,No,N
20150424,0.404,20.8,36,1015.3,103567,21,5.62,6.25,1.7,10.9,8.8,359,LQ,0,36,Yes,N
20150425,0.197,21.7,36.2,1013.6,58893,55,4.38,8.33,1.09,10.2,8.3,307,LQ,18,30,Yes,N
20150426,0.515,22.4,36.3,1000.6,143148,101,5.55,7.69,1.22,9,7.2,360,FQ,23,44,Yes,N
20150427,0.423,22.4,36.3,1007.3,86316,82,6.11,9.09,1.9,11,9.5,350,FQ,0,30,No,N
20150428,0.325,22.4,36.3,1012.9,176181,43,4.58,5.26,1.1,9.7,6.8,346,FQ,0,25,No,N
20150429,-0.01,22.4,36.3,1010.1,158435,73,6.69,10,1.32,6.5,5,315,FQ,0,26,No,N
20150430,-0.161,22.2,36.3,1004.9,167456,123,4.45,4.55,1.13,10.6,8.7,137,FM,3,37,No,N
20150501,0.728,22,36.4,1007,180858,95,4.45,7.14,0.92,9.8,8.2,311,FM,36,48,Yes,N
20150502,0.764,21.8,36.3,1014.2,178003,39,6.28,14.81,2.46,13.8,10.9,350,FM,0,38,Yes,N
20150503,0.43,22.1,36.4,1021.9,188284,79,7.11,10.81,1.37,2.8,2.4,309,FM,0,26,Yes,N
20150504,0.197,22.1,36.4,1027.5,145967,65,8.03,10.81,1.2,4.3,3.6,306,FM,0,26,No,N
20150505,0.03,21.7,36.4,1028.8,170803,72,5.87,9.09,0.82,4.3,3.1,177,FM,0,27,No,N
20150506,-0.069,21.5,36.4,1025,137531,86,5.43,9.09,0.88,5.9,4.6,126,FM,0,26,No,N
20150507,-0.121,21.4,36.3,1019,209946,70,5.79,6.67,2.09,12.7,10.3,85,FQ,3,41,No,N
20150508,0.131,22.5,36.2,1017.5,133828,105,6,7.69,1.7,8.8,7.1,125,FQ,147,37,Yes,N
20150509,-0.167,22,36,1020.4,178751,101,5.68,6.25,2.05,12,10.5,115,FQ,28,56,Yes,N
20150510,-0.233,22.7,36,1021.6,109669,143,5.36,6.25,1.97,12.4,10.6,151,FQ,20,62,Yes,N
20150511,-0.02,22.4,35.9,1020.2,20989,185,5.47,6.67,2.81,14.1,11.4,205,LQ,378,85,No,N
